,alpha_0,P_0,w_0,distance,beta_1,beta_2,x1,y1,x2,y2
137,-1.96875,1.1875,1.234375,149.0625,0.234375,0.2609375,2.3177253013039416,1.1588626506519764,3.6255449946244327,1.812772497312222
138,-1.40625,0.9375,1.234375,149.0625,0.234375,0.2609375,4.526835512717087e-179,3.0447917890219787e-179,6.548676964943228e-205,4.649148918819099e-205
139,-1.40625,1.1875,1.234375,149.0625,0.234375,0.2609375,2.4317318670927093,1.2158659335463602,3.46613791429849,1.7330689571492504
140,-1.40625,1.1875,1.234375,594.0625,0.234375,0.2609375,2.431731867092559,1.215865933546274,1.4492784762908826e-200,1.0183686116970749e-200
141,-1.40625,1.1875,1.234375,149.0625,0.178125,0.2609375,1.18808719437751e-142,7.475588891870915e-143,2.3869836546395818e-179,1.6102752999674526e-179
142,-1.40625,1.1875,1.234375,149.0625,0.234375,0.4578125,2.4317318670927093,1.2158659335463602,3.732171325373842,1.8660856626869267
143,-1.96875,0.9375,1.234375,594.0625,0.178125,0.4578125,9.824545948168666e-194,6.817638546626828e-194,3.2610124517637647e-289,2.7833635492935754e-289
144,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.742538643010373,1.371269321505192,1.1873115746635182e-211,8.536885471998513e-212
145,-1.21875,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.748027709744434,1.3740138548722225,2.5770186435217845e-215,1.8670234313544078e-215
146,-1.15625,0.8375,0.859375,816.5625,0.159375,0.1484375,4.717509771876446e-138,2.9515376086851485e-138,5.537921353073981e-237,4.2005157147475583e-237
147,-1.15625,0.8875000000000001,1.109375,816.5625,0.159375,0.1484375,2.0989403678692626e-163,1.3770465295069382e-163,3.6429085844340894e-242,2.7950014736491742e-242
148,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.1484375,2.742538643010373,1.371269321505192,1.299045881234076e-211,9.340265982086059e-212
149,-1.15625,0.8875000000000001,0.859375,816.5625,0.253125,0.1484375,2.742538643010373,1.371269321505192,1.689776584045782e-201,1.1906871376372122e-201
150,-1.15625,0.8875000000000001,0.859375,816.5625,0.159375,0.3453125,2.742538643010373,1.371269321505192,4.2815636748421555e-201,3.0139136016158376e-201
151,-1.21875,0.8375,1.109375,816.5625,0.253125,0.3453125,5.395287120788902e-173,3.59575369362609e-173,1.4460224322629143e-248,1.1251468783820491e-248
152,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.5190050068960397,1.2595025034480254,4.382672456508967e-183,2.980076445672604e-183
153,-1.71875,1.0875,1.109375,371.5625,0.009375,0.3734375,2.5142340126035707,1.2571170063017907,7.644682567746294e-185,5.2165626761801085e-185
154,-1.65625,1.0375,1.109375,371.5625,0.009375,0.3734375,3.6239209988214894e-137,2.309397602673938e-137,1.8614240868504514e-230,1.3978529832493642e-230
155,-1.65625,1.0875,0.859375,371.5625,0.009375,0.3734375,3.4692298539154347,1.734614926957712,3.054277537812236,1.5271387689061124
156,-1.65625,1.0875,1.109375,371.5625,0.009375,0.3734375,2.5190050068959233,1.2595025034479561,2.4356695959414706e-183,1.6561770619034332e-183
157,-1.65625,1.0875,1.109375,371.5625,0.103125,0.3734375,2.5190050068960397,1.2595025034480254,2.697627502351315e-158,1.7550466717111353e-158
158,-1.65625,1.0875,1.109375,371.5625,0.009375,0.1203125,2.5190050068960397,1.2595025034480254,4.817648380419655e-213,3.4736843766083154e-213
159,-1.71875,1.0375,0.859375,371.5625,0.103125,0.1203125,3.350925608610635,1.6754628043053121,2.5912486143710916,1.2956243071855513
160,-1.53125,0.8375,1.171875,260.3125,0.046875,0.4296875,2.0855042158849874e-189,1.4350928778289271e-189,1.394651736633537e-231,1.0472603006023135e-231
161,-1.09375,0.8375,1.171875,260.3125,0.046875,0.4296875,3.395797807849055e-174,2.270233072703746e-174,1.032062464997341e-206,7.350490514119314e-207
162,-1.53125,0.8875000000000001,1.171875,260.3125,0.046875,0.4296875,3.5193470796193804e-182,2.385515442939172e-182,2.2742004459436496e-227,1.6916508402645925e-227
163,-1.53125,0.8375,1.046875,260.3125,0.046875,0.4296875,3.0139607594362163e-173,2.012229157704084e-173,2.4943852552800474e-222,1.8379052254343016e-222
164,-1.53125,0.8375,1.171875,482.8125,0.046875,0.4296875,7.959716612348297e-190,5.477300181371389e-190,2.4240015478412845e-254,1.910642825376303e-254
165,-1.53125,0.8375,1.171875,260.3125,0.29062499999999997,0.4296875,4.276766270320606e-191,2.9429606365344135e-191,1.9661570453165266e-232,1.476410321102689e-232
166,-1.53125,0.8375,1.171875,260.3125,0.046875,0.06406250000000001,3.4465979742788945e-190,2.371698972341001e-190,2.3170339471385794e-232,1.7398878904660338e-232
167,-1.09375,0.8875000000000001,1.046875,482.8125,0.29062499999999997,0.06406250000000001,1.5552259781839546e-157,1.0049822410844085e-157,2.183884122992707e-218,1.5881064325018572e-218
168,-1.03125,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,2.957795845342823,1.478897922671417,6.203600477934061e-181,4.200952618692323e-181
169,-1.59375,1.0375,0.921875,705.3125,0.196875,0.20468750000000002,3.0952516930762566,1.5476258465381227,2.805889442382568e-202,1.979669085426658e-202
170,-1.03125,1.0875,0.921875,705.3125,0.196875,0.20468750000000002,3.0682236165313044,1.5341118082656466,1.9086742864685439e-177,1.2839581225829615e-177
171,-1.03125,1.0375,0.796875,705.3125,0.196875,0.20468750000000002,3.2828048313341136,1.6414024156670513,1.527713035588189e-162,1.00069600183628e-162
172,-1.03125,1.0375,0.921875,37.8125,0.196875,0.20468750000000002,2.957795845342823,1.478897922671417,4.086166612872235,2.0430833064361282
173,-1.03125,1.0375,0.921875,705.3125,0.140625,0.20468750000000002,2.957795845342823,1.478897922671417,3.294806504097578e-188,2.2609740220798583e-188
174,-1.03125,1.0375,0.921875,705.3125,0.196875,0.2890625,9.638399477303588e-118,5.807007932707383e-118,3.054029294356357e-216,2.2178433535402972e-216
175,-1.59375,1.0875,0.796875,37.8125,0.140625,0.2890625,3.650757401921927,1.825378700960958,5.164374973764049,2.582187486882016
176,-1.28125,0.9375,1.046875,37.8125,0.271875,0.0921875,6.1436180932597064e-148,3.939656365006274e-148,1.5556306687849641e-152,1.0141008004438717e-152
177,-1.34375,0.9375,1.046875,37.8125,0.271875,0.0921875,2.6211466425336236e-149,1.6834187183377112e-149,1.6974652728475224e-154,1.1091404869849718e-154
178,-1.28125,1.1875,1.046875,37.8125,0.271875,0.0921875,3.0432798454014436,1.5216399227007162,4.276242263546477,2.138121131773228
179,-1.28125,0.9375,0.921875,37.8125,0.271875,0.0921875,2.6977566959761905,1.34887834798809,4.155477644670996,2.077738822335487
180,-1.28125,0.9375,1.046875,260.3125,0.271875,0.0921875,6.224583319168261e-148,3.9915761234861784e-148,2.1368408643434456e-194,1.504813493148053e-194
